	0	1	inside
4350	138486769@N02	93697671@N08	False
4351	138486769@N02	122777973@N05	False
4352	138486769@N02	144726176@N03	False
4353	138486769@N02	124828701@N02	False
4354	138486769@N02	139103596@N02	False
4355	138486769@N02	56689969@N02	False
4356	138486769@N02	127329277@N03	False
4357	138486769@N02	72894493@N06	False
4358	138486769@N02	136994324@N02	False
4359	138486769@N02	127428845@N02	False
4360	138486769@N02	150897054@N04	False
4361	138486769@N02	126881989@N05	False
4362	138486769@N02	151323715@N05	False
4363	138486769@N02	30328544@N03	False
4364	138486769@N02	101953707@N03	False
4365	138486769@N02	90145176@N04	False
4366	138486769@N02	117424383@N07	False
4367	138486769@N02	44205853@N03	False
4368	138486769@N02	94652897@N07	False
4369	138486769@N02	113782984@N05	False
4370	138486769@N02	100872466@N04	False
4371	138486769@N02	22009742@N04	False
4372	138486769@N02	63109425@N02	False
4373	138486769@N02	137044972@N05	False
4374	138486769@N02	133850974@N06	False
4375	138486769@N02	26895569@N07	False
4376	138486769@N02	7676405@N04	False
4377	138486769@N02	145986402@N02	False
4378	138486769@N02	77307129@N06	False
4379	138486769@N02	52956199@N03	False
4380	138486769@N02	184775309@N08	False
4381	138486769@N02	43520400@N06	False
4382	138486769@N02	165339655@N03	False
4383	138486769@N02	123093332@N04	False
4384	138486769@N02	67020828@N04	False
4385	138486769@N02	58075805@N05	False
4386	138486769@N02	60721917@N04	False
4387	138486769@N02	137642112@N05	False
4388	138486769@N02	77758132@N05	False
4389	138486769@N02	124680379@N03	False
4390	138486769@N02	141493752@N02	False
4391	138486769@N02	60728323@N07	False
4392	138486769@N02	84982004@N05	False
4393	138486769@N02	123517698@N07	False
4394	138486769@N02	125329073@N05	False
4395	138486769@N02	46191841@N00	False
4396	138486769@N02	138920283@N02	False
4397	138486769@N02	125126198@N07	False
4398	138486769@N02	133008462@N04	False
4399	138486769@N02	23171095@N05	False
4400	138486769@N02	49405820@N06	False
4401	138486769@N02	101042231@N05	False
4402	138486769@N02	21493111@N00	False
4403	138486769@N02	74004231@N00	False
4404	138486769@N02	32346098@N07	False
4405	138486769@N02	51293442@N07	False
4406	138486769@N02	137480171@N02	False
4407	138486769@N02	73437471@N05	False
4408	138486769@N02	168395394@N07	False
4409	138486769@N02	136116929@N08	False
4410	138486769@N02	69847503@N05	False
4411	138486769@N02	69326566@N02	False
4412	138486769@N02	153352659@N03	False
4413	138486769@N02	190973483@N07	False
4414	138486769@N02	27872454@N07	False
4415	138486769@N02	129285091@N07	False
4416	138486769@N02	43071006@N02	False
4417	138486769@N02	142641555@N04	False
4418	138486769@N02	32863757@N03	False
4419	138486769@N02	70075489@N03	False
4420	138486769@N02	128165804@N04	False
4421	138486769@N02	130740536@N03	False
4422	138486769@N02	149240279@N08	False
4423	138486769@N02	143609067@N06	False
4424	138486769@N02	145021065@N04	False
4425	138486769@N02	90024104@N08	False
4426	138486769@N02	34706530@N05	False
4427	138486769@N02	38167440@N07	False
4428	138486769@N02	181696731@N04	False
4429	138486769@N02	168709728@N03	False
4430	138486769@N02	147563411@N08	False
4431	138486769@N02	39291359@N02	False
4432	138486769@N02	13077638@N03	False
4433	138486769@N02	192184276@N07	False
4434	138486769@N02	65962975@N06	False
4435	138486769@N02	63491068@N08	False
4436	138486769@N02	137374539@N02	False
4437	138486769@N02	135306994@N08	False
4438	138486769@N02	189503452@N04	False
4439	138486769@N02	122362956@N06	False
4440	138486769@N02	31176607@N05	False
4441	138486769@N02	151488390@N04	False
4442	138486769@N02	79617237@N08	False
4443	138486769@N02	10986181@N05	False
4444	138486769@N02	92970889@N05	False
4445	138486769@N02	135352533@N06	False
4446	138486769@N02	98880902@N03	False
4447	138486769@N02	165638942@N02	False
4448	138486769@N02	50306446@N08	False
4449	138486769@N02	94837550@N06	False
4450	138486769@N02	140228392@N02	False
4451	138486769@N02	7359335@N02	False
4452	138486769@N02	157003859@N04	False
4453	138486769@N02	16529040@N02	False
4454	138486769@N02	124737205@N05	False
4455	138486769@N02	194487404@N06	False
4456	138486769@N02	136923013@N02	False
4457	138486769@N02	47915712@N05	False
4458	138486769@N02	132920569@N02	False
4459	138486769@N02	92607015@N05	False
4460	138486769@N02	33359559@N06	False
4461	138486769@N02	64930210@N05	False
4462	138486769@N02	46932702@N00	False
4463	138486769@N02	152997362@N06	False
4464	138486769@N02	143615575@N04	False
4465	138486769@N02	89900870@N02	False
4466	138486769@N02	153872268@N06	False
4467	138486769@N02	143534677@N06	False
4468	138486769@N02	84625859@N00	False
4469	138486769@N02	100076017@N07	False
4470	138486769@N02	28839353@N03	False
4471	138486769@N02	192933582@N03	False
4472	138486769@N02	58514743@N07	False
4473	138486769@N02	47884338@N08	False
4474	138486769@N02	24902456@N06	False
4475	138486769@N02	94125618@N03	False
4476	138486769@N02	126723203@N08	False
4477	138486769@N02	121055687@N06	False
4478	138486769@N02	183289910@N02	False
4479	138486769@N02	97871741@N07	False
4480	138486769@N02	59410636@N07	False
4481	138486769@N02	96957173@N05	False
4482	138486769@N02	52285046@N08	False
4483	138486769@N02	184377505@N02	False
4484	138486769@N02	33768055@N04	False
4485	138486769@N02	47190113@N03	False
4486	138486769@N02	130403473@N07	False
4487	138486769@N02	58862660@N02	False
4488	138486769@N02	59836981@N08	False
4489	138486769@N02	83870148@N05	False
4490	138486769@N02	128303445@N07	False
4491	138486769@N02	185084761@N04	False
4492	138486769@N02	86678090@N03	False
4493	138486769@N02	142819304@N08	False
4494	138486769@N02	97966164@N00	False
4495	138486769@N02	126503742@N07	False
4496	138486769@N02	50459684@N08	False
4497	138486769@N02	70301795@N07	False
4498	138486769@N02	149071180@N03	False
4499	138486769@N02	39137917@N02	False
4500	138486769@N02	188424316@N08	False
4501	138486769@N02	187105149@N02	False
4502	138486769@N02	131793185@N08	False
4503	138486769@N02	146889000@N04	False
4504	138486769@N02	31356781@N07	False
4505	138486769@N02	30512104@N07	False
4506	138486769@N02	31643502@N07	False
4507	138486769@N02	186139082@N05	False
4508	138486769@N02	185935465@N08	False
4509	138486769@N02	39956851@N08	False
4510	138486769@N02	88437245@N06	False
4511	138486769@N02	131744678@N05	False
4512	138486769@N02	74040695@N02	False
4513	138486769@N02	130859193@N05	False
4514	138486769@N02	183140530@N03	False
4515	138486769@N02	141520434@N07	False
4516	138486769@N02	160210983@N04	False
4517	138486769@N02	126757219@N03	False
4518	138486769@N02	91689719@N00	False
4519	138486769@N02	144599802@N06	False
4520	138486769@N02	133903476@N07	False
4521	138486769@N02	144869211@N05	False
4522	138486769@N02	67995001@N02	False
4523	138486769@N02	65892281@N05	False
4524	138486769@N02	75583858@N02	False
4525	138486769@N02	53359531@N04	False
4526	138486769@N02	50416730@N00	False
4527	138486769@N02	52602707@N08	False
4528	138486769@N02	53975409@N03	False
4529	138486769@N02	41053536@N08	False
4530	138486769@N02	134378250@N05	False
4531	138486769@N02	52117850@N06	False
4532	138486769@N02	64334515@N03	False
4533	138486769@N02	146499015@N08	False
4534	138486769@N02	152621844@N07	False
4535	138486769@N02	84528828@N07	False
4536	138486769@N02	194436822@N05	False
4537	138486769@N02	131752913@N03	False
4538	138486769@N02	99653778@N04	False
4539	138486769@N02	56106818@N08	False
4540	138486769@N02	132192297@N04	False
4541	138486769@N02	81082862@N00	False
4542	138486769@N02	12310012@N07	False
4543	138486769@N02	32588366@N04	False
4544	138486769@N02	137837152@N07	False
4545	138486769@N02	145749787@N08	False
4546	138486769@N02	28236109@N03	False
4547	138486769@N02	136111536@N07	False
4548	138486769@N02	154667661@N04	False
4549	138486769@N02	194339134@N02	False
4550	138486769@N02	128157290@N08	False
4551	138486769@N02	59150926@N02	False
4552	138486769@N02	136299521@N05	False
4553	138486769@N02	63290070@N03	False
4554	138486769@N02	146423059@N02	False
4555	138486769@N02	40491043@N02	False
4556	138486769@N02	72657907@N07	False
4557	138486769@N02	145979748@N06	False
4558	138486769@N02	130725404@N05	False
4559	138486769@N02	89817402@N03	False
4560	138486769@N02	126653090@N07	False
4561	138486769@N02	98984864@N04	False
4562	138486769@N02	133811292@N05	False
4563	138486769@N02	62371458@N03	False
4564	138486769@N02	21798443@N07	False
4565	138486769@N02	38555429@N03	False
4566	138486769@N02	149244884@N04	False
4567	138486769@N02	146373865@N04	False
4568	138486769@N02	101152430@N08	False
4569	138486769@N02	194448968@N06	False
4570	138486769@N02	156549983@N02	False
4571	138486769@N02	97632434@N07	False
4572	138486769@N02	186396287@N03	False
4573	138486769@N02	130909159@N03	False
4574	138486769@N02	128452388@N04	False
4575	138486769@N02	134456384@N05	False
4576	138486769@N02	77502467@N02	False
4577	138486769@N02	144873711@N07	False
4578	138486769@N02	115127407@N06	False
4579	138486769@N02	133954173@N03	False
4580	138486769@N02	194416619@N04	False
4581	138486769@N02	96049708@N02	False
4582	138486769@N02	97254724@N06	False
4583	138486769@N02	36127143@N08	False
4584	138486769@N02	63370541@N04	False
4585	138486769@N02	107553646@N05	False
4586	138486769@N02	99357697@N02	False
4587	138486769@N02	157873385@N07	False
4588	138486769@N02	161232383@N06	False
4589	138486769@N02	189709126@N02	True
4590	138486769@N02	64183871@N03	False
4591	138486769@N02	183485915@N04	False
4592	138486769@N02	135306216@N02	False
4593	138486769@N02	34529297@N00	False
4594	138486769@N02	145199830@N02	False
4595	138486769@N02	137397321@N07	False
4596	138486769@N02	92385702@N03	False
4597	138486769@N02	147817453@N07	False
4598	138486769@N02	96392478@N06	False
4599	138486769@N02	36644893@N05	False
4600	138486769@N02	36523695@N00	False
4601	138486769@N02	31460516@N02	False
4602	138486769@N02	139571185@N02	False
4603	138486769@N02	115735363@N04	False
4604	138486769@N02	91349762@N07	False
4605	138486769@N02	110066272@N04	True
4606	138486769@N02	137330878@N05	False
4607	138486769@N02	79387036@N07	False
4608	138486769@N02	61928788@N08	False
4609	138486769@N02	159828355@N08	False
4610	138486769@N02	144380504@N04	False
4611	138486769@N02	30341419@N00	False
4612	138486769@N02	133956022@N06	False
4613	138486769@N02	50471075@N06	False
4614	138486769@N02	61044867@N08	False
4615	138486769@N02	113291043@N05	False
4616	138486769@N02	194483951@N05	False
4617	138486769@N02	77598873@N02	False
4618	138486769@N02	91408366@N05	False
4619	138486769@N02	35815638@N04	False
4620	138486769@N02	188840692@N07	False
4621	138486769@N02	158152648@N03	False
4622	138486769@N02	69326816@N04	False
4623	138486769@N02	36345029@N00	False
4624	138486769@N02	69238951@N00	False
4625	138486769@N02	194319815@N04	False
4626	138486769@N02	66383090@N02	False
4627	138486769@N02	194657481@N08	False
4628	138486769@N02	67534619@N02	False
4629	138486769@N02	145154920@N07	False
4630	138486769@N02	127588300@N05	False
4631	138486769@N02	58984118@N05	False
4632	138486769@N02	34096574@N06	False
4633	138486769@N02	36347411@N06	False
4634	138486769@N02	27235417@N03	False
4635	138486769@N02	170480673@N02	False
4636	138486769@N02	74678007@N06	False
4637	138486769@N02	40843282@N05	False
4638	138486769@N02	192702255@N03	False
4639	138486769@N02	71261045@N05	False
4640	138486769@N02	182085825@N03	False
4641	138486769@N02	96203153@N08	False
4642	138486769@N02	137912276@N06	False
4643	138486769@N02	155055126@N08	False
4644	138486769@N02	65316636@N00	False
4645	138486769@N02	130224143@N02	False
4646	138486769@N02	7229250@N05	False
4647	138486769@N02	13974083@N07	False
4648	138486769@N02	42156182@N07	False
4649	138486769@N02	23214428@N07	False
4650	138486769@N02	31052408@N04	False
4651	138486769@N02	135917474@N05	False
4652	138486769@N02	33890187@N06	False
4653	138486769@N02	187116573@N07	False
4654	138486769@N02	161509713@N04	False
4655	138486769@N02	65547827@N04	False
4656	138486769@N02	151263693@N04	False
4657	138486769@N02	25955895@N03	False
4658	138486769@N02	66939589@N08	False
4659	138486769@N02	37198025@N04	False
4660	138486769@N02	146233806@N08	False
4661	138486769@N02	22375156@N02	False
4662	138486769@N02	135263020@N03	False
4663	138486769@N02	93219991@N08	False
4664	138486769@N02	123945907@N07	False
4665	138486769@N02	136770298@N05	False
4666	138486769@N02	27728746@N04	False
4667	138486769@N02	152777639@N08	False
4668	138486769@N02	7281075@N07	False
4669	138486769@N02	67306116@N02	False
4670	138486769@N02	181647391@N07	False
4671	138486769@N02	10117370@N08	False
4672	138486769@N02	96693492@N05	False
4673	138486769@N02	23199003@N06	False
4674	138486769@N02	184873904@N08	False
4675	138486769@N02	39020846@N02	False
4676	138486769@N02	93924432@N05	False
4677	138486769@N02	194204631@N06	False
4678	138486769@N02	98841395@N07	False
4679	138486769@N02	120605255@N07	False
4680	138486769@N02	154878787@N03	False
4681	138486769@N02	25295081@N05	False
4682	138486769@N02	184881326@N02	False
4683	138486769@N02	139365444@N06	False
4684	138486769@N02	65480380@N03	False
4685	138486769@N02	67938452@N06	False
4686	138486769@N02	137294100@N08	False
4687	138486769@N02	57917297@N08	False
4688	138486769@N02	14388770@N00	False
4689	138486769@N02	23735396@N07	False
4690	138486769@N02	98635224@N07	False
4691	138486769@N02	52972930@N07	False
4692	138486769@N02	129164170@N06	False
4693	138486769@N02	158121160@N03	False
4694	138486769@N02	141653743@N03	False
4695	138486769@N02	27450769@N06	False
4696	138486769@N02	126824608@N07	False
4697	138486769@N02	100915178@N06	False
4698	138486769@N02	136881118@N07	False
4699	138486769@N02	129894947@N04	False
4700	138486769@N02	194555458@N08	False
4701	138486769@N02	148870449@N03	False
4702	138486769@N02	124875879@N07	False
4703	138486769@N02	168042208@N03	False
4704	138486769@N02	89374305@N00	False
4705	138486769@N02	152169509@N02	False
4706	138486769@N02	129791524@N02	False
4707	138486769@N02	39607413@N00	False
4708	138486769@N02	170557329@N03	False
4709	138486769@N02	7659706@N05	False
4710	138486769@N02	153407093@N07	False
4711	138486769@N02	91965353@N08	False
4712	138486769@N02	99186974@N00	True
4713	138486769@N02	183906034@N06	False
4714	138486769@N02	59521641@N00	False
4715	138486769@N02	27656681@N00	False
4716	138486769@N02	160106083@N04	False
4717	138486769@N02	142989046@N06	False
4718	138486769@N02	169057194@N07	False
4719	138486769@N02	194413884@N07	False
4720	138486769@N02	88273318@N05	False
4721	138486769@N02	182347830@N08	False
4722	138486769@N02	74571557@N07	False
4723	138486769@N02	156388007@N06	False
4724	138486769@N02	45960275@N05	False
4725	138486769@N02	8849909@N05	False
4726	138486769@N02	77260487@N02	False
4727	138486769@N02	131416722@N08	False
4728	138486769@N02	92493660@N05	False
4729	138486769@N02	87210120@N08	False
4730	138486769@N02	42306620@N03	False
4731	138486769@N02	126461168@N05	False
4732	138486769@N02	138404292@N03	False
4733	138486769@N02	146154632@N04	False
4734	138486769@N02	123484290@N06	False
4735	138486769@N02	23593732@N07	False
4736	138486769@N02	133709405@N04	False
4737	138486769@N02	194558890@N06	False
4738	138486769@N02	26383637@N06	False
4739	138486769@N02	128036147@N05	False
4740	138486769@N02	75738127@N02	False
4741	138486769@N02	124582255@N03	False
4742	138486769@N02	135413908@N07	False
4743	138486769@N02	128878102@N04	False
4744	138486769@N02	150145396@N07	False
4745	138486769@N02	38220108@N03	False
4746	138486769@N02	28470520@N03	False
4747	138486769@N02	144107033@N04	False
4748	138486769@N02	128446760@N05	False
4749	138486769@N02	133681306@N02	False
4750	138486769@N02	87959727@N07	False
4751	138486769@N02	31261503@N06	False
4752	138486769@N02	12454090@N06	False
4753	138486769@N02	58075438@N07	False
4754	138486769@N02	145173993@N06	False
4755	138486769@N02	31923999@N06	False
4756	138486769@N02	21743740@N03	False
4757	138486769@N02	110855175@N04	False
4758	138486769@N02	61318687@N08	False
4759	138486769@N02	68440846@N08	False
4760	138486769@N02	10257146@N05	False
4761	138486769@N02	138017888@N05	False
4762	138486769@N02	89257258@N02	False
4763	138486769@N02	137713813@N07	False
4764	138486769@N02	10856465@N07	False
4765	138486769@N02	141899654@N04	False
4766	138486769@N02	36064353@N07	False
4767	138486769@N02	187048114@N08	False
4768	138486769@N02	153518463@N07	False
4769	138486769@N02	150417191@N05	False
4770	138486769@N02	95451638@N05	False
4771	138486769@N02	23577562@N06	False
4772	138486769@N02	156728473@N06	False
4773	138486769@N02	110728579@N08	False
4774	138486769@N02	188523590@N06	False
4775	138486769@N02	136665246@N05	False
4776	138486769@N02	14279081@N08	False
4777	138486769@N02	147600104@N07	False
4778	138486769@N02	53521011@N03	False
4779	138486769@N02	184432417@N03	False
4780	138486769@N02	142082415@N05	False
4781	138486769@N02	40192727@N03	False
4782	138486769@N02	12184824@N05	False
4783	138486769@N02	37186033@N02	False
4784	138486769@N02	33814724@N03	False
4785	138486769@N02	92631006@N05	False
4786	138486769@N02	58009384@N03	False
4787	138486769@N02	192662364@N03	False
4788	138486769@N02	94383782@N00	False
4789	138486769@N02	185693251@N07	False
4790	138486769@N02	94063632@N02	False
