	0	1
873	71878757@N00	84018718@N07
874	71878757@N00	53782220@N00
875	71878757@N00	50416730@N00
876	71878757@N00	22609914@N03
877	71878757@N00	72738986@N00
878	71878757@N00	107477241@N02
879	71878757@N00	27326929@N00
880	71878757@N00	34778987@N06
881	71878757@N00	88864379@N00
882	71878757@N00	8265881@N03
883	71878757@N00	128971394@N08
884	71878757@N00	10973297@N00
885	71878757@N00	115394869@N03
886	71878757@N00	48400264@N03
887	71878757@N00	61703609@N00
888	71878757@N00	16111073@N00
889	71878757@N00	55871302@N04
890	71878757@N00	14663382@N03
891	71878757@N00	34320927@N06
892	71878757@N00	44492708@N08
893	71878757@N00	20374267@N00
894	71878757@N00	66547257@N00
895	71878757@N00	99194469@N08
896	71878757@N00	30786676@N00
897	71878757@N00	64106077@N00
898	71878757@N00	81507982@N07
899	71878757@N00	20905078@N04
900	71878757@N00	47455237@N08
901	71878757@N00	9281238@N02
902	71878757@N00	144642760@N08
903	71878757@N00	32449749@N02
904	71878757@N00	17875539@N00
905	71878757@N00	58796820@N04
906	71878757@N00	8750424@N05
907	71878757@N00	10939916@N07
908	71878757@N00	128889746@N07
909	71878757@N00	17691620@N06
910	71878757@N00	31579290@N08
911	71878757@N00	16391511@N00
912	71878757@N00	157979053@N04
913	71878757@N00	49469560@N07
914	71878757@N00	24785917@N03
915	71878757@N00	59165790@N05
916	71878757@N00	66322126@N00
917	71878757@N00	89053122@N00
918	71878757@N00	47206040@N03
919	71878757@N00	54459976@N00
920	71878757@N00	81801635@N00
921	71878757@N00	129894947@N04
922	71878757@N00	92905325@N05
923	71878757@N00	43047130@N07
924	71878757@N00	56906051@N00
925	71878757@N00	83803782@N05
926	71878757@N00	30777883@N00
927	71878757@N00	70546868@N00
928	71878757@N00	68156622@N05
929	71878757@N00	40777825@N06
930	71878757@N00	63198319@N05
931	71878757@N00	90983078@N00
932	71878757@N00	72891852@N00
933	71878757@N00	95787103@N07
934	71878757@N00	27623023@N07
935	71878757@N00	77421532@N00
936	71878757@N00	23390331@N02
937	71878757@N00	8172377@N05
938	71878757@N00	95859572@N06
939	71878757@N00	99203151@N00
940	71878757@N00	22881313@N00
941	71878757@N00	15297893@N00
942	71878757@N00	98152134@N00
943	71878757@N00	53609194@N00
944	71878757@N00	51250673@N04
945	71878757@N00	30858857@N06
946	71878757@N00	43808888@N08
947	71878757@N00	8273713@N05
948	71878757@N00	17092506@N00
949	71878757@N00	66759125@N00
950	71878757@N00	34419668@N08
951	71878757@N00	10016029@N04
952	71878757@N00	30208469@N07
953	71878757@N00	35740357@N03
954	71878757@N00	86603835@N00
955	71878757@N00	50374283@N04
956	71878757@N00	78184198@N00
957	71878757@N00	84717426@N00
958	71878757@N00	86578328@N00
959	71878757@N00	124794122@N07
960	71878757@N00	29712270@N07
961	71878757@N00	37752511@N06
962	71878757@N00	78981685@N00
963	71878757@N00	22659065@N07
964	71878757@N00	63923909@N05
965	71878757@N00	23851046@N00
966	71878757@N00	49211068@N00
967	71878757@N00	43259949@N04
968	71878757@N00	22845997@N02
969	71878757@N00	48140075@N04
970	71878757@N00	9510769@N06
971	71878757@N00	10927449@N00
972	71878757@N00	28663388@N04
973	71878757@N00	27764381@N07
974	71878757@N00	55237190@N00
975	71878757@N00	86807361@N00
976	71878757@N00	29007475@N08
977	71878757@N00	51368755@N02
978	71878757@N00	55065678@N03
979	22824091@N08	88562734@N00
980	22824091@N08	42756235@N02
981	22824091@N08	164679835@N07
982	22824091@N08	142877418@N03
983	22824091@N08	77439807@N04
984	22824091@N08	50491163@N06
985	22824091@N08	130497974@N02
986	22824091@N08	94564537@N06
987	22824091@N08	79478905@N04
988	22824091@N08	91642141@N00
989	22824091@N08	28654561@N03
990	22824091@N08	131699788@N03
991	22824091@N08	128337028@N05
992	22824091@N08	10230114@N06
993	22824091@N08	130345501@N04
994	22824091@N08	145357557@N08
995	22824091@N08	7465630@N02
996	22824091@N08	187727556@N08
997	22824091@N08	51363021@N08
998	22824091@N08	67141625@N03
999	22824091@N08	35280312@N06
1000	22824091@N08	46403788@N07
1001	22824091@N08	183875547@N07
1002	22824091@N08	131894888@N03
1003	22824091@N08	100063725@N06
1004	22824091@N08	90304143@N00
1005	22824091@N08	142364977@N02
1006	22824091@N08	47556585@N08
1007	22824091@N08	101567280@N03
1008	22824091@N08	62728582@N07
1009	22824091@N08	62503170@N03
1010	22824091@N08	97870045@N04
1011	22824091@N08	146379395@N05
1012	22824091@N08	64224280@N00
1013	22824091@N08	131933207@N03
1014	22824091@N08	189963807@N04
1015	22824091@N08	147309062@N06
1016	22824091@N08	131109219@N03
1017	22824091@N08	115301102@N04
1018	22824091@N08	34730020@N04
1019	22824091@N08	68100493@N04
1020	22824091@N08	135924873@N02
1021	22824091@N08	20694073@N04
1022	22824091@N08	112981124@N07
1023	22824091@N08	144723003@N02
1024	22824091@N08	131195167@N08
1025	22824091@N08	194459273@N02
1026	22824091@N08	158155839@N03
1027	22824091@N08	39669415@N05
1028	22824091@N08	90534814@N05
1029	22824091@N08	58609798@N00
1030	22824091@N08	157438130@N04
1031	22824091@N08	148456692@N07
1032	22824091@N08	83953498@N06
1033	22824091@N08	8194907@N04
1034	22824091@N08	97503184@N05
1035	22824091@N08	136215351@N02
1036	22824091@N08	21379840@N05
1037	22824091@N08	9076993@N08
1038	22824091@N08	8946089@N04
1039	22824091@N08	23608933@N00
1040	22824091@N08	22125262@N05
1041	22824091@N08	50626469@N00
1042	22824091@N08	116181499@N08
1043	22824091@N08	137339895@N06
1044	22824091@N08	29309920@N03
1045	22824091@N08	30493186@N03
1046	22824091@N08	127330819@N03
1047	22824091@N08	69129761@N06
1048	22824091@N08	190101070@N06
1049	22824091@N08	163999045@N07
1050	22824091@N08	61851213@N00
1051	22824091@N08	56025072@N05
1052	22824091@N08	37073171@N08
1053	22824091@N08	127858821@N08
1054	22824091@N08	78247707@N00
1055	22824091@N08	122274109@N03
1056	22824091@N08	35303249@N00
1057	22824091@N08	40662099@N03
1058	22824091@N08	126529397@N08
1059	22824091@N08	12268891@N02
1060	22824091@N08	13619986@N07
1061	22824091@N08	128700198@N03
1062	22824091@N08	59637744@N03
1063	22824091@N08	192996067@N08
1064	22824091@N08	141499048@N02
1065	22824091@N08	156496925@N04
1066	22824091@N08	119014853@N05
1067	22824091@N08	75612671@N03
1068	22824091@N08	185645419@N08
1069	22824091@N08	76917657@N00
1070	22824091@N08	46111864@N05
1071	22824091@N08	69623157@N05
1072	22824091@N08	143141589@N03
1073	22824091@N08	86981110@N07
1074	22824091@N08	27859257@N05
1075	22824091@N08	150339093@N06
1076	22824091@N08	132515882@N04
1077	22824091@N08	167400908@N08
1078	22824091@N08	21028294@N06
1079	22824091@N08	35553926@N02
1080	22824091@N08	190252077@N05
1081	22824091@N08	137704325@N07
1082	22824091@N08	16263223@N02
1083	22824091@N08	96493611@N06
1084	22824091@N08	91794896@N00
1085	22824091@N08	106937628@N08
1086	22824091@N08	35407568@N06
1087	22824091@N08	68854305@N00
1088	22824091@N08	136690761@N03
1089	22824091@N08	156158283@N06
1090	22824091@N08	133632212@N05
1091	22824091@N08	31389821@N08
1092	22824091@N08	76483159@N00
1093	22824091@N08	9518798@N04
1094	22824091@N08	50739039@N08
1095	22824091@N08	43497351@N00
1096	22824091@N08	183221005@N08
1097	22824091@N08	17373191@N00
1098	22824091@N08	129278334@N06
1099	22824091@N08	123302753@N04
1100	22824091@N08	90407294@N00
1101	22824091@N08	188179505@N06
1102	22824091@N08	92031834@N07
1103	22824091@N08	20981987@N08
1104	22824091@N08	55273703@N04
1105	22824091@N08	12090378@N05
1106	22824091@N08	59514628@N00
1107	22824091@N08	57149943@N05
1108	22824091@N08	40086672@N00
1109	22824091@N08	41515458@N04
1110	22824091@N08	132551322@N08
1111	22824091@N08	59238173@N07
1112	22824091@N08	156739338@N02
1113	22824091@N08	147880431@N05
1114	22824091@N08	101296448@N07
1115	22824091@N08	7906875@N08
1116	22824091@N08	38219488@N03
1117	22824091@N08	108996677@N03
1118	22824091@N08	43782528@N05
1119	22824091@N08	159965590@N04
1120	22824091@N08	35690321@N07
1121	22824091@N08	12369959@N05
1122	22824091@N08	134011950@N04
1123	22824091@N08	62275682@N07
1124	22824091@N08	92327401@N03
1125	22824091@N08	46140982@N06
1126	22824091@N08	107410004@N05
1127	22824091@N08	55673754@N00
1128	22824091@N08	136435562@N08
1129	22824091@N08	96039744@N08
1130	22824091@N08	94307106@N08
1131	22824091@N08	136969028@N04
1132	22824091@N08	50916849@N02
1133	22824091@N08	126784920@N02
1134	22824091@N08	143633107@N08
1135	22824091@N08	127525835@N03
1136	22824091@N08	90649429@N07
1137	22824091@N08	84732926@N07
1138	22824091@N08	92364862@N05
1139	22824091@N08	44175655@N03
1140	22824091@N08	78444304@N07
1141	22824091@N08	135037635@N03
1142	22824091@N08	20091241@N00
1143	22824091@N08	149561324@N03
1144	22824091@N08	130017696@N06
1145	22824091@N08	77260215@N08
1146	22824091@N08	155075665@N05
1147	22824091@N08	147422800@N02
1148	22824091@N08	13933594@N07
1149	22824091@N08	50416730@N00
1150	22824091@N08	37021845@N00
1151	22824091@N08	137620031@N05
1152	22824091@N08	63193389@N00
1153	22824091@N08	145301884@N05
1154	22824091@N08	185934866@N03
1155	22824091@N08	152163553@N07
1156	22824091@N08	131064962@N08
1157	22824091@N08	31411065@N00
1158	22824091@N08	8650464@N06
1159	22824091@N08	128325945@N05
1160	22824091@N08	50380928@N02
1161	22824091@N08	47108437@N03
1162	22824091@N08	147623353@N07
1163	22824091@N08	28289659@N02
1164	22824091@N08	48380978@N05
1165	22824091@N08	126827374@N04
1166	22824091@N08	83012044@N07
1167	22824091@N08	66295343@N03
1168	22824091@N08	82789954@N06
1169	22824091@N08	77612281@N05
1170	22824091@N08	131641338@N06
1171	22824091@N08	147095828@N05
1172	22824091@N08	128223663@N03
1173	22824091@N08	129381729@N08
1174	22824091@N08	16432321@N05
1175	22824091@N08	135156961@N06
1176	22824091@N08	30758478@N08
1177	22824091@N08	130129479@N06
1178	22824091@N08	25906053@N02
1179	22824091@N08	20409867@N02
1180	22824091@N08	20396068@N07
1181	22824091@N08	15181453@N05
1182	22824091@N08	193683883@N08
1183	22824091@N08	98635224@N07
1184	22824091@N08	131806536@N04
1185	22824091@N08	39561704@N03
1186	22824091@N08	55301650@N06
1187	22824091@N08	24125559@N03
1188	22824091@N08	61266278@N00
1189	22824091@N08	52852810@N00
1190	22824091@N08	36093984@N00
1191	22824091@N08	165494645@N07
1192	22824091@N08	118778393@N05
1193	22824091@N08	121807987@N08
1194	22824091@N08	49112094@N06
1195	22824091@N08	135747634@N04
1196	22824091@N08	21038683@N04
1197	22824091@N08	78716676@N06
1198	22824091@N08	23326595@N00
1199	22824091@N08	149338946@N08
1200	22824091@N08	99819111@N03
1201	22824091@N08	100918046@N08
1202	22824091@N08	91607644@N07
1203	22824091@N08	125353466@N02
1204	22824091@N08	147096314@N05
1205	22824091@N08	150283784@N02
1206	22824091@N08	144107033@N04
1207	22824091@N08	133497319@N05
1208	22824091@N08	157906719@N04
1209	22824091@N08	144505978@N08
1210	22824091@N08	96753824@N02
1211	22824091@N08	26265904@N03
1212	22824091@N08	145022702@N07
1213	22824091@N08	144039591@N04
1214	22824091@N08	37034324@N05
1215	22824091@N08	18205690@N02
1216	22824091@N08	90407581@N03
1217	22824091@N08	92705314@N08
1218	22824091@N08	110728579@N08
1219	22824091@N08	69663264@N03
1220	22824091@N08	66981255@N08
1221	22824091@N08	127691064@N03
1222	22824091@N08	184541308@N05
1223	22824091@N08	192605341@N03
1224	22824091@N08	146163386@N03
1225	22824091@N08	141936317@N08
1226	22824091@N08	168504655@N05
1227	22824091@N08	118525642@N02
1228	22824091@N08	164029962@N02
1229	22824091@N08	108161225@N04
1230	22824091@N08	23097900@N02
1231	22824091@N08	124133191@N06
1232	22824091@N08	193868950@N07
1233	22824091@N08	24490288@N04
1234	22824091@N08	186327229@N08
1235	22824091@N08	43406070@N07
1236	22824091@N08	11301832@N07
1237	22824091@N08	64599139@N00
1238	22824091@N08	96926922@N07
1239	22824091@N08	36846033@N04
1240	22824091@N08	74688597@N07
1241	22824091@N08	148270703@N02
1242	22824091@N08	79036339@N02
1243	22824091@N08	24023197@N05
1244	22824091@N08	60663006@N04
1245	22824091@N08	53474807@N07
1246	22824091@N08	183172956@N07
1247	22824091@N08	135857385@N06
1248	22824091@N08	7247833@N04
1249	22824091@N08	127321163@N04
1250	22824091@N08	33466415@N00
1251	22824091@N08	129817855@N03
1252	22824091@N08	124810342@N04
1253	22824091@N08	39194929@N02
1254	22824091@N08	71631707@N03
1255	22824091@N08	30077029@N06
1256	22824091@N08	125886954@N08
1257	192204246@N07	66956608@N06
1258	29280372@N08	24040948@N08
1259	29280372@N08	124845523@N06
1260	29280372@N08	29444740@N08
1261	29280372@N08	44571756@N00
1262	29280372@N08	69974043@N00
1263	29280372@N08	14070454@N08
1264	29280372@N08	187047418@N05
1265	29280372@N08	24500541@N07
1266	29280372@N08	10822554@N02
1267	29280372@N08	41659357@N07
1268	29280372@N08	67492399@N00
1269	29280372@N08	95593061@N04
1270	29280372@N08	22412827@N08
1271	29280372@N08	27558040@N00
1272	29280372@N08	127521717@N02
1273	29280372@N08	15626115@N02
1274	29280372@N08	147564413@N04
1275	29280372@N08	124502316@N08
1276	29280372@N08	45109557@N08
1277	29280372@N08	44273763@N02
1278	29280372@N08	85446707@N08
1279	29280372@N08	40814111@N04
1280	29280372@N08	27379690@N00
1281	29280372@N08	87228992@N00
1282	29280372@N08	98378426@N02
1283	29280372@N08	66649794@N08
1284	29280372@N08	56695631@N03
1285	29280372@N08	48597791@N04
1286	29280372@N08	25653307@N03
1287	29280372@N08	74930584@N08
1288	29280372@N08	52500513@N03
1289	29280372@N08	88309070@N04
1290	29280372@N08	116233698@N03
1291	29280372@N08	66296731@N07
1292	29280372@N08	42212091@N00
1293	29280372@N08	8868875@N03
1294	29280372@N08	157401463@N08
1295	29280372@N08	125096403@N08
1296	29280372@N08	20762304@N00
1297	29280372@N08	41760857@N03
1298	29280372@N08	76223098@N05
1299	29280372@N08	93570608@N05
1300	29280372@N08	96698647@N04
1301	29280372@N08	64941417@N03
1302	29280372@N08	23988842@N06
1303	29280372@N08	31833967@N03
1304	29280372@N08	73039848@N00
1305	29280372@N08	51293286@N04
1306	29280372@N08	39028849@N06
1307	29280372@N08	22704555@N03
1308	29280372@N08	29780762@N07
1309	29280372@N08	37743013@N08
1310	29280372@N08	144412525@N07
1311	29280372@N08	89048463@N00
1312	29280372@N08	15205793@N06
1313	29280372@N08	66899671@N04
1314	29280372@N08	48206448@N06
1315	29280372@N08	13088710@N02
1316	29280372@N08	76677346@N04
1317	29280372@N08	88739721@N02
1318	29280372@N08	14326542@N06
1319	29280372@N08	57120620@N04
1320	29280372@N08	65755449@N00
1321	29280372@N08	10050685@N06
1322	29280372@N08	135414206@N06
1323	29280372@N08	48217992@N02
1324	29280372@N08	41141009@N07
1325	29280372@N08	45309097@N02
1326	29280372@N08	65509607@N08
1327	29280372@N08	39369679@N08
1328	29280372@N08	59595633@N02
1329	29280372@N08	97714648@N06
1330	29280372@N08	65513951@N03
1331	29280372@N08	52581810@N02
1332	29280372@N08	42256981@N04
1333	29280372@N08	24406544@N00
1334	29280372@N08	24796741@N05
1335	29280372@N08	39839593@N00
1336	29280372@N08	36844288@N00
1337	29280372@N08	34044399@N00
1338	29280372@N08	38029881@N07
1339	29280372@N08	29998366@N02
1340	29280372@N08	77243361@N07
1341	29280372@N08	52187935@N08
1342	29280372@N08	25251141@N00
1343	29280372@N08	65337681@N06
1344	29280372@N08	124397656@N08
1345	29280372@N08	88013918@N06
1346	29280372@N08	141324803@N07
1347	29280372@N08	70597918@N00
1348	29280372@N08	131021490@N02
1349	29280372@N08	90794078@N00
1350	29280372@N08	26746798@N08
1351	29280372@N08	89246112@N00
1352	29280372@N08	92103668@N05
1353	29280372@N08	76521871@N05
1354	29280372@N08	36612134@N05
1355	29280372@N08	46634304@N06
1356	29280372@N08	66935268@N08
1357	29280372@N08	79855893@N00
1358	29280372@N08	11087887@N03
1359	29280372@N08	61286047@N00
1360	29280372@N08	40524553@N04
1361	29280372@N08	43572600@N00
1362	29280372@N08	41890311@N06
1363	29280372@N08	27739612@N02
1364	29280372@N08	34520709@N08
1365	29280372@N08	42486205@N05
1366	29280372@N08	33183734@N05
1367	29280372@N08	61738230@N05
1368	29280372@N08	89397534@N05
1369	29280372@N08	88588024@N03
1370	29280372@N08	62417418@N04
1371	29280372@N08	93173492@N00
1372	29280372@N08	19986461@N00
1373	29280372@N08	52745320@N07
1374	29280372@N08	8050359@N07
1375	29280372@N08	41346951@N05
1376	29280372@N08	19689679@N00
1377	29280372@N08	66798019@N07
1378	29280372@N08	30383798@N06
1379	29280372@N08	35075336@N08
1380	29280372@N08	25194685@N07
1381	29280372@N08	62958702@N04
1382	29280372@N08	48127837@N08
1383	29280372@N08	40016553@N03
1384	29280372@N08	26508791@N02
1385	29280372@N08	56462773@N07
1386	29280372@N08	26460198@N02
1387	29280372@N08	56231220@N02
1388	29280372@N08	70949126@N00
1389	29280372@N08	68015802@N06
1390	133404195@N07	110305710@N03
1391	133404195@N07	95476101@N05
1392	133404195@N07	112320505@N07
1393	133404195@N07	159642150@N03
1394	133404195@N07	65618546@N08
1395	133404195@N07	28542901@N07
1396	133404195@N07	120832777@N03
1397	133404195@N07	65489755@N00
1398	133404195@N07	135487472@N07
1399	133404195@N07	55154286@N06
1400	133404195@N07	149223224@N04
1401	133404195@N07	186312151@N04
1402	133404195@N07	80487073@N00
1403	133404195@N07	145492178@N07
1404	133404195@N07	96573930@N04
1405	133404195@N07	41659357@N07
1406	133404195@N07	42802953@N03
1407	133404195@N07	33680571@N08
1408	133404195@N07	64461488@N04
1409	133404195@N07	43423100@N05
1410	133404195@N07	140710651@N05
1411	133404195@N07	41743193@N06
1412	133404195@N07	95914888@N07
1413	133404195@N07	15962845@N07
1414	133404195@N07	50593830@N02
1415	133404195@N07	158837861@N04
1416	133404195@N07	15626115@N02
1417	133404195@N07	92972011@N03
1418	133404195@N07	26181971@N07
1419	133404195@N07	144573026@N06
1420	133404195@N07	124502316@N08
1421	133404195@N07	53691857@N08
1422	133404195@N07	25299083@N07
1423	133404195@N07	88537500@N03
1424	133404195@N07	85446707@N08
1425	133404195@N07	131786003@N06
1426	133404195@N07	58493984@N04
1427	133404195@N07	19891495@N00
1428	133404195@N07	126523243@N08
1429	133404195@N07	162250473@N02
1430	133404195@N07	64666585@N03
1431	133404195@N07	40279823@N00
1432	133404195@N07	64036262@N04
1433	133404195@N07	23121380@N03
1434	133404195@N07	60963146@N04
1435	133404195@N07	91993389@N08
1436	133404195@N07	75976259@N00
1437	133404195@N07	150250994@N07
1438	133404195@N07	9003948@N05
1439	133404195@N07	9905418@N05
1440	133404195@N07	42727718@N04
1441	133404195@N07	148275803@N07
1442	133404195@N07	50526008@N06
1443	133404195@N07	78608810@N05
1444	133404195@N07	105944666@N05
1445	133404195@N07	60624686@N08
1446	133404195@N07	53683896@N05
1447	133404195@N07	129169538@N04
1448	133404195@N07	69158986@N07
1449	133404195@N07	82919704@N03
1450	133404195@N07	60694653@N08
1451	133404195@N07	75398904@N06
1452	133404195@N07	63113751@N06
1453	133404195@N07	48597791@N04
1454	133404195@N07	71212918@N00
1455	133404195@N07	74930584@N08
1456	133404195@N07	114995735@N06
1457	133404195@N07	78631472@N03
1458	133404195@N07	101471201@N04
1459	133404195@N07	66296731@N07
1460	133404195@N07	39155008@N02
1461	133404195@N07	28990133@N06
1462	133404195@N07	52885555@N05
1463	133404195@N07	125096403@N08
1464	133404195@N07	20762304@N00
1465	133404195@N07	117679407@N08
1466	133404195@N07	70942231@N07
1467	133404195@N07	105117706@N07
1468	133404195@N07	54476947@N08
1469	133404195@N07	79384507@N02
1470	133404195@N07	51579155@N08
1471	133404195@N07	135235560@N07
1472	133404195@N07	192219525@N04
1473	133404195@N07	129491954@N04
1474	133404195@N07	124982286@N08
1475	133404195@N07	45467140@N00
1476	133404195@N07	16985740@N03
1477	133404195@N07	39028849@N06
1478	133404195@N07	14581588@N05
1479	133404195@N07	64345695@N06
1480	133404195@N07	22704555@N03
1481	133404195@N07	36379654@N04
